type,participant,trial_index,filename,original_emotion,n_fixations,sim,cc,empirical_path,deepgaze_path,sim_rank,cc_rank,similarity_score
participant_image,U1,10,91_orig_90.jpg,Positivo,56.0,0.2481496087829374,0.18650352340277998,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\10_91_orig_90_deepgaze_density.npy,0.7267917267917268,0.6743626743626744,0.7005772005772006
participant_image,U1,11,272_orig_271.jpg,Positivo,49.0,0.20493627534410006,0.08535676420238883,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\11_272_orig_271_deepgaze_density.npy,0.5723905723905723,0.4290524290524291,0.5007215007215007
participant_image,U1,12,796_orig_895.jpg,Negativo,54.0,0.22710487439723176,0.19289841176985578,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\12_796_orig_895_deepgaze_density.npy,0.6556036556036556,0.6863876863876864,0.670995670995671
participant_image,U1,13,41_orig_40.jpg,Negativo,43.0,0.09585324016229964,-0.0402435116044569,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\13_41_orig_40_deepgaze_density.npy,0.13323713323713324,0.061087061087061086,0.09716209716209716
participant_image,U1,14,336_orig_435.jpg,Neutral,52.0,0.13620916415676793,0.031040529071918153,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\14_336_orig_435_deepgaze_density.npy,0.2756132756132756,0.2611832611832612,0.2683982683982684
participant_image,U1,15,361_orig_460.jpg,Negativo,53.0,0.08918680988190072,-0.039134837628751584,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\15_361_orig_460_deepgaze_density.npy,0.11592111592111592,0.06493506493506493,0.09042809042809043
participant_image,U1,16,640_orig_739.jpg,Neutral,48.0,0.2216003224924434,0.18444275210572386,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\16_640_orig_739_deepgaze_density.npy,0.6349206349206349,0.670995670995671,0.652958152958153
participant_image,U1,17,1123_orig_1359.jpg,Positivo,56.0,0.2493296264369368,0.0802645331233743,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\17_1123_orig_1359_deepgaze_density.npy,0.7311207311207312,0.4146224146224146,0.5728715728715729
participant_image,U1,18,1292_orig_1629.jpg,Negativo,56.0,0.27588227147415306,0.2311732460998831,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\18_1292_orig_1629_deepgaze_density.npy,0.796055796055796,0.7513227513227513,0.7736892736892736
participant_image,U1,19,722_orig_821.jpg,Neutral,49.0,0.2958058721600806,0.3281300271133712,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\19_722_orig_821_deepgaze_density.npy,0.8403078403078403,0.8768638768638769,0.8585858585858586
participant_image,U1,20,1134_orig_1370.jpg,Positivo,58.0,0.49746888394700817,0.516421701594771,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\20_1134_orig_1370_deepgaze_density.npy,0.987974987974988,0.9624819624819625,0.9752284752284752
participant_image,U1,21,324_orig_423.jpg,Negativo,55.0,0.1533851472849755,0.03521389983317565,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\21_324_orig_423_deepgaze_density.npy,0.3511303511303511,0.2751322751322751,0.31313131313131315
participant_image,U1,22,33_orig_32.jpg,Positivo,50.0,0.24408273884541776,-0.018534262076387194,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\22_33_orig_32_deepgaze_density.npy,0.7142857142857143,0.11736411736411737,0.4158249158249158
participant_image,U1,23,873_orig_972.jpg,Neutral,55.0,0.2583140880193444,0.19662144976619117,C:\Users\Martin\Desktop\memoria\results\U1\valid_fixations.csv,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\23_873_orig_972_deepgaze_density.npy,0.7542087542087542,0.6964886964886965,0.7253487253487254
